ocid,comprador,departamento,categoria,monto,dias_consulta,dias_consulta_origen,n_licitantes,adjudicado,descripcion
ocds-dgv273-seacev3-1239330,MINISTERIO DE RELACIONES EXTERIORES,LIMA,goods,13499.25,0.375,calculado,1.0,True,Adquisición de presentes oficiales textiles en el marco de la Transmisión del Mando Supremo 2026 y eventos conexos
ocds-dgv273-seacev3-1232656,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,12000.0,0.375,calculado,1.0,False,CONTRATACION DEL SERVICIO DE UN EVALUADOR
ocds-dgv273-seacev3-1233646,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,16000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCEROS
ocds-dgv273-seacev3-1232671,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,24000.0,0.375,calculado,1.0,True,CONTRATACION DEL SERVICIO DE UN TERCERO SUPERVISOR
ocds-dgv273-seacev3-1223192,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,8000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCERO
ocds-dgv273-seacev3-1223200,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,12000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCEROS
ocds-dgv273-seacev3-1223197,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,12000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCEROS
ocds-dgv273-seacev3-1222829,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,16000.0,0.375,calculado,1.0,True,Contratación de Terceros
ocds-dgv273-seacev3-1222860,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,16000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCERO
ocds-dgv273-seacev3-1222809,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,20000.0,0.375,calculado,1.0,True,Contratación de Terceros
ocds-dgv273-seacev3-1222864,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,8000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCEROS
ocds-dgv273-seacev3-1223189,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,8000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCEROS
ocds-dgv273-seacev3-1224719,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - SIHUAS,ANCASH,services,696086.62,0.375,calculado,,False,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN LA PLAZA DE HUAYLLABAMBA DISTRITO DE HUAYLLABAMBA DE LA PROVINCIA DE SIHUAS DEL DEPARTAMENTO DE ANCASH, CON CUI Nº 2655483"
ocds-dgv273-seacev3-1225223,FUERZA AEREA DEL PERU,LIMA,services,63282.0,0.375,calculado,1.0,True,SERVICIO DE TRABAJOS DE MANTENIMIENTO NO CONTEMPLADOS EN LA REPARACIÓN DEL MOTOR TFE731-2-2B NÚMERO DE SERIE P-89351 PP0135
ocds-dgv273-seacev3-1224564,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,12000.0,0.375,calculado,1.0,True,Contratación de Tercero Evaluador
ocds-dgv273-seacev3-1224568,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,16000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCERO EVALUADOR
ocds-dgv273-seacev3-1223673,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,24000.0,0.375,calculado,1.0,True,Contratación de Tercero Supervisor
ocds-dgv273-seacev3-1232588,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,24000.0,0.375,calculado,1.0,True,SERVICIO DE TERCERO SUPERVISOR
ocds-dgv273-seacev3-1228222,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,LIMA,goods,2052000.0,0.375,calculado,1.0,True,ADQUISICION DE MOTORES DE AARANQUE SAFIR 5K/GMI PARA HELICOPTEROS DE LA LINEA MI DE LA AVIACION DEL EJERCITO - CEMAE
ocds-dgv273-seacev3-1225347,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,LIMA,services,635000.0,0.375,calculado,1.0,True,SERVICIO DE ACCESO A LA TELEMETRIA DEL SATELITE SPOT EN LA MODALIDAD DE OPEN ACCESS
ocds-dgv273-seacev3-1223675,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,8000.0,0.375,calculado,1.0,True,SERVICIO DE TERCERO EVALUADOR
ocds-dgv273-seacev3-1228940,MARINA DE GUERRA DEL PERU,CALLAO,goods,37712.0,0.375,calculado,1.0,True,ADQUISICIÓN DE MATERIAL DE SEGURIDAD PARA EQUIPOS DE CAMPAÑA DE LAS UNIDADES Y DEPENDENCIAS DE LA FUERZA DE OPERACIONES ESPECIALES
ocds-dgv273-seacev3-1228900,MARINA DE GUERRA DEL PERU,CALLAO,services,37000.0,0.375,calculado,3.0,True,SERVICIO DE OVERHAUL DE ACCESORIOS DE MOTOR PARA EL PROGRAMA AB-412SP
ocds-dgv273-seacev3-1228882,MARINA DE GUERRA DEL PERU,CALLAO,services,50932.91,0.375,calculado,1.0,True,SERVICIO DE OVERHAUL DE COMPONENTES MAYORES DEL PROGRAMA ENSTROM F-28F
ocds-dgv273-seacev3-1229619,GOBIERNO LOCAL DISTRITAL DE MARCARA,ANCASH,works,10597022.83,0.375,calculado,1.0,False,"CONTRATACIÓN PARA EL FINANCIAMIENTO Y EJECUCIÓN DE LA INVERSIÓN: ¿MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO DE MARCARA, DISTRITO DE MARCARA DE LA PROVINCIA DE CARHUAZ DEL DEPARTAMENTO DE ANCASH¿, CON CUI 2629832."
ocds-dgv273-seacev3-1230488,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,LIMA,services,1500000.0,0.375,calculado,2.0,True,¿SERVICIO DE OVERHAUL DE DOS (02) MOTORES PRINCIPALES TV3- 117VMA-SBM1V-03 APLICABLES A LA FLOTA MI-17/171SH (HORAS DE VUELO) PP-032¿.
ocds-dgv273-seacev3-1232601,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,24000.0,0.375,calculado,1.0,True,SERVICIO DE TERCERO SUPERVISOR
ocds-dgv273-seacev3-1239930,MINISTERIO DE RELACIONES EXTERIORES,LIMA,goods,33462.05,0.375,calculado,1.0,True,"Adquisición de aguas, gaseosas, vinos y licores para las actividades oficiales y protocolares en el marco de la Transmisión del Mando Supremo 2026 y eventos conexes"
ocds-dgv273-seacev3-1239988,MINISTERIO DE RELACIONES EXTERIORES,LIMA,services,13082.88,0.375,calculado,1.0,True,Contratación del servicio de alojamiento para el Jefe de Misión y ministro de Relaciones Exteriores de la República de Honduras que participará en la Transmisión del Mando Supremo 2026 y eventos conexos.
ocds-dgv273-seacev3-1240065,MINISTERIO DE RELACIONES EXTERIORES,LIMA,goods,9700.0,0.375,calculado,1.0,True,ADQUISICIÓN DE INSUMOS Y MATERIALES ELECTRICOS EN EL MARCO DE TRANSMISIÓN DE MANDO SUPREMO 2026 Y EVENTOS CONEXOS
ocds-dgv273-seacev3-1247165,JURADO NACIONAL DE ELECCIONES,LIMA,services,300000.0,0.375,calculado,3.0,True,"SERVICIO DE ALQUILER DE GRUPO ELECTRÓGENO PARA LA SEDE LAMPA Y NAZCA DEL JNE, EN EL MARCO DE LA ELECCIONES REGIONALES Y MUNICIPALES 2026"
ocds-dgv273-seacev3-1247125,JURADO NACIONAL DE ELECCIONES,LIMA,services,120000.0,0.375,calculado,4.0,True,"Servicio de mantenimiento preventivo de gabinetes, tableros eléctricos generales, de distribución y subtableros en las sedes Nazca, Cusco y Lampa, en el marco de las Elecciones Regionales y Municipales 2026."
ocds-dgv273-seacev3-1247081,JURADO NACIONAL DE ELECCIONES,LIMA,goods,1100000.0,0.375,calculado,9.0,False,Adquisición de estante corredizo - estante móvil de metal de 5 divisiones para el jurado nacional de elecciones en el marco de las elecciones regionales y municipales 2026.
ocds-dgv273-seacev3-1223187,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,8000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCEROS
ocds-dgv273-seacev3-1223280,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,services,12000.0,0.375,calculado,1.0,True,CONTRATACIÓN DE TERCERO FISCALIZADOR
ocds-dgv273-seacev3-1222224,FUERZA AEREA DEL PERU,LIMA,services,156751.35,0.5416666666666666,calculado,3.0,True,SERVICIO DE SUSCRIPCIÓN NAV DATA SISTEMA DE GESTIÓN DE VUELO FMS APLICABLE A LA AERONAVE C-27J DEL GRUP8 (PATAZ) PP-0128
ocds-dgv273-seacev3-1232492,MUNICIPALIDAD DISTRITAL DE OLMOS,LAMBAYEQUE,goods,2335003.67,1.0,declarado,18.0,True,"CONTRATACION DE BIENES : ADQUISICION DE RETROEXCAVADORA, VOLQUETES, PARA EL  MEJORAMIENTO DE LA UNIDAD DE MAQUINARIA Y EQUIPOS EN LA MUNICIPALIDAD DISTRITAL DE OLMOS-DISTRITO DE OLMOS¿DEPARTAMENTO DE LAMBAYEQUE"
ocds-dgv273-seacev3-1235284,EJERCITO PERUANO,LIMA,goods,76780.0,1.0,declarado,1.0,True,ADQUISICIÓN DE RECARGAS DE CARTUCHOS DE SALVA PARA VAINAS DE CAÑÓN SCHENEIDER CAL 75 MM PARA LA BATERIA ARTILLERIA VOLANTE - LPG - II DE
ocds-dgv273-seacev3-1232996,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,ANCASH,goods,324814.0,1.0,declarado,4.0,True,"REQUERIMIENTO PARA LA ADQUISICIÓN DE MAQUINARIAS Y EQUIPOS DE REFRIGERACIÓN PARA EL PLAN DE NEGOCIO: ""MEJORAMIENTO DE LA PLANTA DE EMPAQUE PARA CONSOLIDAR LA COMPETITIVIDAD EN LA EXPORTACION DE MANGO FRESCO PREMIUM VIA AEREA AL MERCADO EUROPEO, DE SERVINCA EXPORT S.A.C., EN EL DISTRITO DE CASMA, PR."
ocds-dgv273-seacev3-1237243,FUERZA AEREA DEL PERU,LIMA,goods,172970.0,1.0,declarado,3.0,True,ADQUISICION DE PARTES Y ACCESORIOS DE AVIONICA PARA EL MANTENIMIENTO DE LA FLOTA C-26B COU PP-0128
ocds-dgv273-seacev3-1234948,EJERCITO PERUANO,LIMA,services,274000.0,1.0,declarado,4.0,True,CONTRATACIÓN DEL SERVICIO DE AMPLIACIÓN DEL RECURSO CALENDARIO DE DOS MOTORES AI-20D SERIE 5
ocds-dgv273-seacev3-1238959,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI,LIMA,services,88580.0,1.0,declarado,,False,"SUPERVISIÓN DE REFORMULACIÓN DE EXPEDIENTE TÉCNICO DE LA INVERSION DE RECONSTRUCCION MEDIANTE INVERSIONES ¿ IRI CUI N°2453333: REHABILITACIÓN DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL QUIROZ, EN EL DISTRITO DE PAIMAS, PROVINCIA DE AYABACA, DEPARTAMENT"
ocds-dgv273-seacev3-1236880,FUERZA AEREA DEL PERU,LIMA,goods,0.0,1.0,declarado,,False,ADQUISICION DE PARTES Y ACCESORIOS DE AVIONICA PARA EL MANTENIMIENTO DE LA FLOTA C-26B COU PP0134
ocds-dgv273-seacev3-1248902,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,services,176184.3,1.0,declarado,69.0,True,Servicio de mantenimiento preventivo y conservación de infraestructura física del Centro de Atención Chiclayo en el marco del proceso de Elecciones Regionales y Municipales 2026 - PAS N° 10-2026/RENIEC/LEY N°32513
ocds-dgv273-seacev3-1248443,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,services,409000.0,1.0,declarado,43.0,True,Servicio de mantenimiento preventivo y conservación de infraestructura física de local del Reniec Iquitos en el marco del proceso de Elecciones Regionales y Municipales 2026 - PAS N° 09-2026/RENIEC/LEY N°32513
ocds-dgv273-seacev3-1249163,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,goods,370000.0,1.0,declarado,34.0,True,"Adquisición de acumuladores de energía ups de 1kva y 3kva, y estabilizadores sólidos con transformador de aislamiento de 4kva para los centros de impresión de DNIe y dependencias a nivel nacional, en el marco del proceso de las Elecciones Regionales y Municipales-PAS N° 06-2026/RENIEC/LEY N°32513"
ocds-dgv273-seacev3-1235112,EJERCITO PERUANO,LIMA,goods,237330.0,1.0,declarado,3.0,True,"ADQUISICIÓN DE ACCESORIOS Y MISCELÁNEOS PARA LA IMPLEMENTACIÓN INTERIOR Y EXTERIOR DEL HELICÓPTERO MI-17 DE LA AVIACIÓN DEL EJÉRCITO, ORIENTADO A SU OPERACIÓN CON NVG"
ocds-dgv273-seacev3-1234976,EJERCITO PERUANO,LIMA,services,264000.0,1.0,declarado,3.0,True,"CONTRATACIÓN DEL SERVICIO DE CALIBRACIÓN DE BANCOS DE PRUEBA, EQUIPOS Y/O HERRAMIENTAS PARA EL MANTENIMIENTO DE LAS AERONAVES DE LA AVIACIÓN DEL EJÉRCITO"
ocds-dgv273-seacev3-1235306,PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED,LIMA,services,233448.51,1.0,declarado,,False,"ELABORACIÓN DE EXPEDIENTE TECNICO DE SALDO DE OBRA: ¿INTERVENCIÓN EN RECONSTRUCCIÓN MEDIANTE INVERSIONES ¿ IRI EN LA I.E. N°86218 DEL C.P. RACRACHACA, DISTRITO DE AQUIA, PROVINCIA DE BOLOGNESI, REGIÓN ANCASH. CL 019486 Y FUR N°2465788¿"
ocds-dgv273-seacev3-1245272,MUNICIPALIDAD DISTRITAL DE LONGOTEA,LA LIBERTAD,works,10109625.3,1.0,declarado,8.0,True,"CONTRATACION de la EJECUCIÓN DE SALDO DE OBRA: ¿REHABILITACIÓN DE CAMINO DEPARTAMENTAL ¿ 52.520 KM EN EMP. LI ¿ 109 (DV. LONGOTEA) ¿ CATAL ¿ LONGOTEA ¿ EMP. LI - 107 (CIENEGA)¿, CUI N° 2518663-I ETAPA;"
ocds-dgv273-seacev3-1246032,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,LIMA,services,527269.23,1.0,declarado,26.0,True,SUPERVISIÓN DE LA EJECUCIÓN DEL SALDO DE OBRA: ¿REHABILITACIÓN DE PUENTE UÑA DE GATO Y ACCESOS (REHABILITACIÓN DE PUENTES PAQUETE 10 ¿ PIURA 3 ¿ TUMBES)¿ - CUI N°: 2441772
ocds-dgv273-seacev3-1247493,JURADO NACIONAL DE ELECCIONES,LIMA,services,338000.0,1.0,declarado,,False,SERVICIO DE PUBLICIDAD EN PLATAFORMAS DIGITALES EN EL MARCO DE LAS ERM 2026
ocds-dgv273-seacev3-1246314,JURADO NACIONAL DE ELECCIONES,LIMA,goods,98000.0,1.0,declarado,6.0,True,"Adquisición de accesorios y materiales para la instalación y habilitación de puntos de red para los colaboradores de las Oficinas del JNE, en el marco de las Elecciones Regionales y Municipales 2026"
ocds-dgv273-seacev3-1247076,JURADO NACIONAL DE ELECCIONES,LIMA,services,150200.0,1.0,declarado,,False,"SERVICIO DE ALQUILER DE CHALECOS ANTIBALAS PARA LOS MIEMBROS DE LOS JURADOS ELECTORALES ESPECIALES, EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026"
ocds-dgv273-seacev3-2026-2543-559,SEGURO SOCIAL DE  SALUD,LIMA,services,386568.0,1.0,declarado,3.0,True,Servicio a todo costo de RECOJO TRASLADO Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS COMUNES (NO PELIGROSOS) GENERADOS EN LA RED ASISTENCIAL MOQUEGUA
ocds-dgv273-seacev3-2026-10247-75,EJERCITO PERUANO,LIMA,goods,2592000.0,1.0,declarado,1.0,True,ADQUISICIÓN DE CAMIONES MILITARES CON CAPACIDAD DE CARGA DE 10 TONELADAS EN EL MARCO DEL PI PURISUNCHU
ocds-dgv273-seacev3-2026-1921-54,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA,LIMA,services,899354.0,1.0,declarado,4.0,True,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA EVALUACIÓN DE ALTERNATIVAS DE SUMINISTRO DE GAS NATURAL PARA EL NODO ENERGÉTICO DEL SUR EN EL PERIODO 2026 ¿ 2030
ocds-dgv273-seacev3-1249841,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,HUANCAVELICA,services,444282.76,1.0,declarado,1.0,True,SUPERVISION DE LA OBRA: CREACION DEL SERVICIO DE ACCESIBILIDAD A LA ADQUISICIÓN DE PRODUCTOS DE PRIMERA NECESIDAD EN EL MERCADO CENTRAL DEL DISTRITO DE LIRCAY DE LA PROVINCIA DE ANGARAES DEL DEPARTAMENTO DE HUANCAVELICA
ocds-dgv273-seacev3-1250334,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,goods,1206035.0,1.0,declarado,82.0,True,Adquisición de mobiliario para los centros de atención del RENIEC a nivel nacional en el marco del proceso de las Elecciones Regionales y Municipales 2026 - PAS N° 07-2026/RENIEC/LEY N°32513
ocds-dgv273-seacev3-1241855,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,LIMA,services,1507106.86,1.0,declarado,18.0,True,CONTRATACIÓN DE CONSULTORÍA DE OBRA\nACTUALIZACIÓN Y/O MODIFICACIÓN DEL EXPEDIENTE TÉCNICO DE LA OBRA ¿REHABILITACIÓN DE PUENTE LA ZARANDA Y ACCESOS (REHABILITACIÓN DE PUENTES PAQUETE 7 LAMBAYEQUE/CAJAMARCA) CUI N° 2437748
ocds-dgv273-seacev3-1241240,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,goods,370000.0,1.0,declarado,32.0,False,"Adquisición de acumuladores de energía ups de 1kva y 3kva, y estabilizadores sólidos con transformador de aislamiento de 4kva para los centros de impresión de DNIe y dependencias a nivel nacional, en el marco del proceso de las Elecciones Regionales y Municipales-PAS N° 06-2026/RENIEC/LEY N°32513"
ocds-dgv273-seacev3-1244437,MUNICIPALIDAD PROVINCIAL DE YAROWILCA - CHAVINILLO,HUANUCO,goods,111600.0,1.0,declarado,,False,ADQUISICION DE ARROZ PILADO SUPERIOR
ocds-dgv273-seacev3-1249382,JURADO NACIONAL DE ELECCIONES,LIMA,services,386000.0,1.0,declarado,1.0,False,SERVICIO DE MENSAJERÍA A NIVEL LOCAL PARA LIMA METROPOLITANA EN EL MARCO DE LAS ERM 2026
ocds-dgv273-seacev3-1247043,JURADO NACIONAL DE ELECCIONES,LIMA,services,108000.0,1.0,declarado,,False,SERVICIO ESPECIALIZADO EN SEGURIDAD ELECTRONICA EN EL MARCO DE LAS ELECCIONES REGIONALES MUNICIPALES 2026
ocds-dgv273-seacev3-1247045,JURADO NACIONAL DE ELECCIONES,LIMA,services,748453.55,1.0,declarado,8.0,False,"SERVICIO DE ALQUILER DE MOBILIARIO PARA LOS JURADOS ELECTORALES ESPECIALES, SEGÚN RELACIÓN DE ÍTEMS, EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026 -\nSEGUNDA CONVOCATORIA"
ocds-dgv273-seacev3-1224034,FUERZA AEREA DEL PERU,LIMA,goods,132400.0,1.0,declarado,3.0,True,ADQUISICIÓN DE COMPONENTES DE AVIÓNICA PARA EL SOPORTE DE LAS OPERACIONES DE HELICÓPTEROS BELL 212/412 Y BO105LS DEL GRUP3 PP-0135
ocds-dgv273-seacev3-1225197,AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA,services,10500000.0,1.0,declarado,2.0,True,SUPERVISION DE DISEÑO (EXPEDIENTE TECNICO DEL SALDO DE OBRA ) Y SUPERVISIÓN DE CALIDAD (CONSTRUCCION ) DEL PROYECTO MEJORAMIENTO DE LA COBERTURA DE LOS SERVICIOS DE SALUD  DEL HOSPITAL ERNESTO GERMAN GUZMAN GONZALES PROVINCIA DE OXAPAMPA DEPARTAMENTEO DE PASCO REGION PASCO CUI N° 2198319
ocds-dgv273-seacev3-1227347,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,LIMA,services,241450.69,1.0,declarado,15.0,True,"REFORMULACION DE EXPEDIENTE TECNICO DE LA INVERSIÓN: REHABILITACION DE PUENTE HUAMANCHACATE Y ACCESOS (REHABILITACION DE PUENTES PAQUETE 8 - ANCASH), CUI 2440704"
ocds-dgv273-seacev3-1228458,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,ANCASH,goods,442230.0,1.0,declarado,13.0,True,"ADQUISICIÓN DE MÁQUINAS, EQUIPOS Y HERRAMIENTAS PARA LOS PLANES DE NEGOCIO DE LAS SIGUIENTES ASOCIACIONES: AEO EMPRESA GRUPO PROGRESO SAC DEL DISTRITO DE CARHUAZ, AEO EMPRESA V.G. WELDING SAC, DISTRITO DE INDEPENDENCIA, AEO CARPINTERIA LOS HERMANOS PUNTILLO NIVIN DEL DISTRITO DE TINCO, REGION ANCASH"
ocds-dgv273-seacev3-1227503,EJERCITO PERUANO,LIMA,goods,257552.16,1.0,declarado,3.0,True,ADQUISICIÓN DE COMPONENTES AUXILIARES PARA PRUEBAS DE SISTEMAS Y ARRANQUES DE MOTORES DE LA AVIACIÓN DEL EJÉRCITO
ocds-dgv273-seacev3-1227685,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,LIMA,services,202898.3,1.0,declarado,13.0,True,"REFORMULACIÓN DE EXPEDIENTE TÉCNICO DE LA INTERVENCIÓN: REHABILITACIÓN DE PUENTE SAN ISIDRO Y ACCESOS (REHABILITACIÓN DE PUENTES PAQUETE 8 ¿ HUANCAVELICA 2, ICA 2 Y ANCASH 2) - CUI N° 2440708"
ocds-dgv273-seacev3-1225056,AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA,services,10280000.0,1.0,declarado,2.0,True,"SUPERVISIÓN DE LA ELABORACIÓN DEL PERFIL Y DISEÑO, Y SUPERVISIÓN DECALIDAD Y SSOMA DEL PROYECTO: HOSPITAL HUANUCO, CÓDIGO DE IDEA N°350185, Y SUPERVISIÓN DEL DISEÑO DEL SALDO DE OBRA Y LA SUPERVISIÓNDE CALIDAD Y SSOMA DEL PROYECTO HOSPITAL ERNESTO GERMAN GUZMANGONZALES CUI N° 2198319"
ocds-dgv273-seacev3-1231772,ENTIDAD PRESTADORA  DE SERVICIO DE SANEAMIENTO DE CUSCO S.A.,CUSCO,goods,0.0,1.0,declarado,,False,ADQUISICIÓN DE DATA LOOGER CON PUNTOS DE CONTROL EN LA CIUDAD DE CUSCO INCLUYE INSTALACIÓN.
ocds-dgv273-seacev3-1230885,FUERZA AEREA DEL PERU,LIMA,goods,104578.01,1.0,declarado,8.0,True,"ADQUISICION DE MATERIAL AERONAUTICO PARA LAS INSPECCIONES CHECK ""C"" DE LAS AERONAVES TWIN OTTER DHC-6-300 PP-0135"
ocds-dgv273-seacev3-1230716,FUERZA AEREA DEL PERU,LIMA,goods,111484.0,1.0,declarado,5.0,True,ADQUISICION DE REPUESTOS Y ACCESORIOS PARA LA FLOTA KA-360C (PATAZ) PP-0128
ocds-dgv273-seacev3-1231579,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,LIMA,works,18131126.31,1.0,declarado,28.0,True,EJECUCIÓN DEL SALDO DE OBRA: ¿REHABILITACIÓN DE PUENTE UÑA DE GATO Y ACCESOS (REHABILITACIÓN DE PUENTES PAQUETE 10 ¿ PIURA 3 ¿ TUMBES)¿
ocds-dgv273-seacev3-1223411,"MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO - Administración General",LIMA,works,2740714.26,1.0,declarado,24.0,True,"EJECUCIÓN DEL SALDO DE OBRA ¿RECONSTRUCCIÓN Y REHABILITACIÓN DE INFRAESTRUCTURA VIAL DE LA ZONA OESTE DEL DISTRITO DE TUMBES ¿ TUMBES - TUMBES, ÍTEM I CUI N° 2431423¿"
ocds-dgv273-seacev3-1222552,FUERZA AEREA DEL PERU,LIMA,goods,43051.0,1.0,declarado,4.0,True,ADQUISICION DE GRASAS Y LUBRICANTES APLICABLES A LOS HELICOPTEROS MI-17/171SH (HORAS DE VUELO) PP-032
ocds-dgv273-seacev3-2026-80751-4,MUNICIPALIDAD DISTRITAL ALEXANDER VON HUMBOLDT,UCAYALI,goods,116784.0,2.0,declarado,3.0,True,"ADQUISICION DE PRODUCTOS: LECHE EVAPORADA ENTERA Y MEXCLA DE OJUELAS PRECOSIDAD DE QUINUA, AVENEA KIWICHA CON MACA, HARINA DE PLATANO AZUCARADA FORTIFICADA CON VITAMINAS Y MINERALES, PARA EL PROGRAMA VASO DE LECHE DEL DISTRITO DE ALEXANDER VON HUMBOLDT."
ocds-dgv273-seacev3-2026-755-4,MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO,CUSCO,services,292523.27,2.0,declarado,12.0,True,"CONTRATACION DEL SERVICIO DE REVESTIMIENTO EN GRANITO TERRAZO LAVADO Y PULIDO PARA IOARR CONSTRUCCION DE TECHO DE MERCADOS Y SERVICIOS HIGIENICOS Y/O VESTIDORES, REMODELACION DE ESPACIOS DE CIRCULACION HORIZONTAL Y/O VERTICAL Y MURO DE CONTENCION, ADEMÁS DE OTROS ACTIVOS EN EL(LA) MERCADO DE ABASTOS HUANCARO DEL DISTRITO DE SANTIAGO, PROVINCIA CUSCO, DEPARTAMENTO CUSCO."
ocds-dgv273-seacev3-2026-745-2,MUNICIPALIDAD DISTRITAL DE LA PUNTA,CALLAO,services,263333.89,2.0,declarado,2.0,True,CONTRATACION DEL SERVICIO DE SEGUROS PATRIMONIALES PARA LA MUNICIPALIDAD DISTRITAL DE LA PUNTA
ocds-dgv273-seacev3-2026-742-41,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO,services,91685.5,2.0,declarado,3.0,True,"SERVICIO DE SEGURO COMPLEMENTARIO DE RIESGO ¿ SALUD, PARA LOS TRABAJADORES DE LA MUNICIPALIDAD PROVINCIAL DEL CALLAO QUE REALICEN LABORES DE RIESGO, GARANTIZANDO SU PROTECCIÓN ANTE CONTINGENCIAS DERIVADAS DE ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES"
ocds-dgv273-seacev3-2026-739-5,MUNICIPALIDAD DISTRITAL  JOSE MANUEL QUIROZ,CAJAMARCA,services,231597.62,2.0,declarado,7.0,True,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿CREACION DE PISTAS Y VEREDAS EN LA LOCALIDAD DE LICLIC DEL DISTRITO DE JOSE MANUEL QUIROZ - PROVINCIA DE SAN MARCOS - DEPARTAMENTO DE CAJAMARCA¿ con CUI N° 2462520
